,url,type,date,content,file_info
113,https://www.enedis.fr/media/1949/download,Documentation technique de référence,2023-02-01T00:00:00+01:00,Ce modèle présente les composantes techniques et financières de la Proposition de Raccordement (PDR) pour raccorder au Réseau Public de Distribution (RPD) géré par Enedis; une Installation de production individuelle ou une Installation susceptible d’injecter et de soutirer de puissance de raccordement inférieure ou égale à 36 kVA.,"Enedis-FOR-RAC_24E.pdf, fichier PDF,244.86 Ko"
114,https://www.enedis.fr/media/1955/download,Documentation technique de référence,2023-02-01T00:00:00+01:00,La présente Convention d’AutoConsommation Sans Injection est à établir avant toute mise en service d'une Installation de Production de puissance inférieure ou égale à 36 kVA en situation d’AutoConsommation sans injection; c’est-à-dire dont l'électricité produite est entièrement consommée par l'Installation de Consommation sur laquelle elle est raccordée.,"Enedis-FOR-RAC_43E.pdf, fichier PDF,234.28 Ko"
115,https://www.enedis.fr/media/1956/download,Documentation technique de référence,2023-02-01T00:00:00+01:00,Ce modèle présente les conditions générales applicables au raccordement au Réseau Public de Distribution (RPD) géré par Enedis; des Installations de Production de puissance de raccordement inférieure ou égale à 36 kVA; nécessitant ou non des travaux d’extension de réseau.,"Enedis-FOR-RAC_46E.pdf, fichier PDF,206.64 Ko"
116,https://www.enedis.fr/media/1975/download,Documentation technique de référence,2023-02-01T00:00:00+01:00,Ce document précise les conditions techniques; juridiques et financières permettant à une installation de production d’être raccordée au Réseau Public de Distribution BT géré par Enedis.,"Enedis-FOR-RES_17E.pdf, fichier PDF,414.93 Ko"
117,https://www.enedis.fr/media/3444/download,Document d'information,2023-01-25T12:26:15+01:00,[''],"Bilan_Electrique_Enedis_Analyse_Mensuelle_202212.pdf, fichier PDF,1.14 Mo"
118,https://www.enedis.fr/media/3437/download,Documentation technique de référence,2023-01-04T07:24:02+01:00,Ce document constitue la procédure de traitement des demandes de raccordement d’une Installation individuelle de consommation ou de consommation et de production simultanée dans le domaine de tension BT; pour une puissance de raccordement inférieure ou égale à 36kVA; au Réseau Public de Distribution d’électricité concédé à Enedis; quand Enedis est maître d’ouvrage de tout ou partie de ces raccordements.,"Enedis-PRO-RAC_21E-V6nv.pdf, fichier PDF,3.22 Mo"
119,https://www.enedis.fr/media/1895/download,Documentation technique de référence,2023-01-02T15:12:22+01:00,Ce document précise les Conditions Générales (techniques; juridiques et financières) permettant l’accès au Réseau Public de Distribution d’une Installation de Production raccordée en HTA.,"Enedis-FOR-CF_13E.pdf, fichier PDF,900.65 Ko"
120,https://www.enedis.fr/media/1898/download,Documentation technique de référence,2023-01-02T00:00:00+01:00,Ce document précise les conditions particulières (techniques; juridiques et financières) permettant l’accès au Réseau Public de Distribution d’une Installation de Production raccordée en HTA.,"Enedis-FOR-CF_16E.pdf, fichier PDF,496.42 Ko"
121,https://www.enedis.fr/media/3575/download,Référentiel clientèle,2023-01-01T16:26:43+01:00,Ce document définit les éléments permettant au fournisseur de qualifier un dysfonctionnement dans la publication ou dans la collecte des données fines de mesures; et de l’adresser; par le bon canal; au GRD afin que celui-ci engage; si cela n’a pas encore été fait; l’analyse et le traitement (SI ou technique) pour rétablir la communication. Il rappelle également les règles de souscription à une publication récurrente aux données fines de mesures de consommation.,"Enedis-PRO-CF_099E.pdf, fichier PDF,766.03 Ko"
122,https://www.enedis.fr/media/2112/download,Référentiel clientèle,2023-01-01T15:13:17+01:00,Cette procédure décrit les étapes à suivre lorsqu’un fournisseur ou un client détecte une erreur de PRM sur une prestation de mise en service; de changement de fournisseur ou de résiliation demandée par un fournisseur et réalisée par le gestionnaire de réseau de distribution (GRD).,"Enedis-PRO-CF_44E.pdf, fichier PDF,868.66 Ko"
123,https://www.enedis.fr/media/2109/download,Référentiel clientèle,2023-01-01T15:13:16+01:00,Ce document décrit la procédure de résiliation à l’initiative du fournisseur définie en GTE; pour les points de livraison HTA et BT > 36 kVA.,"Enedis-PRO-CF_33E.pdf, fichier PDF,889.69 Ko"
124,https://www.enedis.fr/media/2102/download,Référentiel clientèle,2023-01-01T15:13:15+01:00,Ce document décrit les modalités retenues pour traiter la situation d'une résiliation à l'initiative du fournisseur d'un client professionnel ou résidentiel BT ≤ 36 kVA dont le point de livraison est équipé d’un compteur électrique avec le statut de « communicant dans la durée ». Ce document ne traite pas des relations entre le client et son fournisseur; en amont de la demande de résiliation; pour lesquelles le fournisseur a la responsabilité de respecter la réglementation en vigueur.,"Enedis-PRO-CF_26E.pdf, fichier PDF,630.54 Ko"
125,https://www.enedis.fr/media/2080/download,Référentiel clientèle,2023-01-01T15:13:10+01:00,Cette procédure décrit les étapes à suivre lorsqu’un fournisseur ou un client détecte une erreur de PRM sur une prestation de mise en service; de changement de fournisseur ou de résiliation demandée par un fournisseur et réalisée par le gestionnaire de réseau de distribution (« GRD »).,"Enedis-PRO-CF_088E.pdf, fichier PDF,1.07 Mo"
126,https://www.enedis.fr/media/2076/download,Référentiel clientèle,2023-01-01T15:13:09+01:00,Ce document décrit les modalités retenues pour traiter la situation d’une résiliation à l’initiative du fournisseur d’un client professionnel ou résidentiel.,"Enedis-PRO-CF_04E.pdf, fichier PDF,765.34 Ko"
127,https://www.enedis.fr/media/1998/download,Référentiel clientèle,2023-01-01T15:12:52+01:00,Le référentiel clientèle d’Enedis a pour objectif de porter à la connaissance de toutes les parties prenantes les règles clientèle d’accès au réseau ayant; notamment; fait l’objet d’une concertation avec les acteurs du marché. Il est également le support de publication des indicateurs de performance des processus en vigueur.,"Enedis-GUI-CF_04E.pdf, fichier PDF,1.54 Mo"
128,https://www.enedis.fr/media/3703/download,Référentiel clientèle,2023-01-01T14:37:34+01:00,Ce document décrit la procédure nominale de gestion des calendriers tarifaires fournisseurs et de la période mobile pour les points de livraison BT ≤ 36 kVA équipés d'un compteur électrique communicant.,"Enedis-PRO-CF_22E.pdf, fichier PDF,668.2 Ko"
129,https://www.enedis.fr/media/3574/download,Référentiel clientèle,2023-01-01T13:59:57+01:00,Cette procédure décrit les modalités de mise en oeuvre de la fourniture de secours des clients ayant souscrit un contrat unique (CU); en cas de défaillance de leur fournisseur. Elle définit les modalités de mise en oeuvre d’un dispositif visant à assurer la continuité d’approvisionnement et l’information des clients.,"Enedis-PRO-CF_100E.pdf, fichier PDF,646.92 Ko"
130,https://www.enedis.fr/media/3430/download,Document d'information,2022-12-15T11:10:29+01:00,[''],"Bilan_Electrique_Enedis_Analyse_Mensuelle_202211.pdf, fichier PDF,1.14 Mo"
131,https://www.enedis.fr/media/3403/download,Document d'information,2022-11-24T10:14:40+01:00,[''],"Bilan_Electrique_Enedis_Analyse_Mensuelle_202210.pdf, fichier PDF,1.28 Mo"
132,https://www.enedis.fr/media/3374/download,Documentation technique de référence,2022-11-01T17:59:36+01:00,Ce document est le modèle de contribution financière à renseigner et à transmettre à un Aménageur dans le cas où la contribution à l’extension à l’intérieur de la zone à aménager est à sa charge.,"Enedis-FOR-RAC_060E.pdf, fichier PDF,229.06 Ko"
133,https://www.enedis.fr/media/1940/download,Documentation technique de référence,2022-11-01T15:12:35+01:00,Ce document fait partie des éléments constitutifs du dossier de demande de raccordement d’un programme immobilier. Il présente les différentes fiches techniques à renseigner pour une demande de raccordement d’un lotissement à usage résidentiel; d’un immeuble à usage résidentiel ou tertiaire et d’un réseau intérieur dans les immeubles à usage principal de bureaux au titre des articles L345-1 à L345-8 du Code de l’énergie.,"Enedis-FOR-RAC_14E.pdf, fichier PDF,1.12 Mo"
134,https://www.enedis.fr/media/1934/download,Documentation technique de référence,2022-11-01T15:12:34+01:00,Ce formulaire est l’un des éléments constitutifs du dossier de demande de raccordement individuel d’une nouvelle installation de Consommation ou de Consommation et de Production d’électricité de puissance inférieure ou égale à 36 kVA; au Réseau Public de Distribution BT géré par Enedis.,"Enedis-FOR-RAC_06E.pdf, fichier PDF,1.47 Mo"
135,https://www.enedis.fr/media/3362/download,Document d'information,2022-10-21T08:32:03+02:00,[''],"Bilan_Electrique_Enedis_Analyse_Mensuelle_202209.pdf, fichier PDF,1.25 Mo"
136,https://www.enedis.fr/media/3352/download,Documentation technique de référence,2022-10-07T08:30:00+02:00,Ce document constitue la procédure de traitement des demandes de raccordement d’une Installation de Production dans les domaines de tension HTA et BT; pour une puissance de raccordement supérieure à 36 kVA; au Réseau Public de Distribution d’Électricité géré par Enedis.,"Enedis-PRO-RES_67E-V6nv.pdf, fichier PDF,1.8 Mo"
137,https://www.enedis.fr/media/2172/download,Documentation technique de référence,2022-10-07T08:00:00+02:00,Les articles D321-10 et suivants; ainsi que les articles D342-22 à 24 du code de l’énergie relatif aux Schémas Régionaux de Raccordement au Réseau des Energies Renouvelables (SRRRER) prévus par l'article L321-7 du code de l'énergie; définissent les conditions de raccordement aux Réseaux Publics d’Electricité des Installations de Production d’électricité à partir de sources d’énergies renouvelables.,"Enedis-PRO-RES_65E.pdf, fichier PDF,393.21 Ko"
138,https://www.enedis.fr/media/2173/download,Documentation technique de référence,2022-10-07T08:00:00+02:00,Ce document constitue la procédure de traitement des demandes de raccordement d’une Installation de Production dans les domaines de tension HTA et BT; pour une puissance de raccordement supérieure à 36 kVA; au Réseau Public de Distribution d’Électricité géré par Enedis.,"Enedis-PRO-RES_67E.pdf, fichier PDF,2.19 Mo"
139,https://www.enedis.fr/media/3353/download,Documentation technique de référence,2022-10-05T08:59:38+02:00,Ce document est à utiliser pour une demande de raccordement de bornes de recharge de véhicules électriques en immeuble existant; au Réseau Public de Distribution géré par Enedis.,"Enedis-FOR-RAC_058E.pdf, fichier PDF,535.58 Ko"
140,https://www.enedis.fr/media/3333/download,Document d'information,2022-09-19T15:29:04+02:00,[''],"Bilan_Electrique_Enedis_Analyse_Mensuelle_202208.pdf, fichier PDF,1.2 Mo"
141,https://www.enedis.fr/media/3325/download,Document d'information,2022-08-25T08:18:26+02:00,[''],"Bilan_Electrique_Enedis_Analyse_Mensuelle_202207.pdf, fichier PDF,1.19 Mo"
142,https://www.enedis.fr/media/2162/download,Documentation technique de référence,2022-08-17T15:13:28+02:00,Le présent document a pour objet de décrire les dispositifs de protection à mettre en oeuvre pour le raccordement au Réseau Public de Distribution HTA ou BT d’Installations comportant une ou plusieurs sources de production d’énergie électrique. Ce document permet de définir le type de protection de découplage à prévoir dans le cadre des études menées par Enedis. Cette étude est à faire systématiquement lors d’un raccordement de Producteur.,"Enedis-PRO-RES_10E.pdf, fichier PDF,2.57 Mo"
143,https://www.enedis.fr/media/3230/download,Document d'information,2022-07-25T10:59:28+02:00,The world is changing,"welcome-to-the-new-electric-france-leaflet-2023.pdf, fichier PDF,2.46 Mo"
144,https://www.enedis.fr/media/3229/download,Document d'information,2022-07-25T09:52:13+02:00,[''],"Bilan_Electrique_Enedis_Analyse_Mensuelle_202206.pdf, fichier PDF,1.24 Mo"
145,https://www.enedis.fr/media/2131/download,Référentiel clientèle,2022-07-01T15:13:21+02:00,Ce document décrit la procédure de traitement des dysfonctionnements de comptages pour les clients BT ≤ 36 kVA en soutirage dont le point de livraison est équipé d'un compteur électrique communicant dès lors que ce dernier est géré dans les nouveaux systèmes d'information du distributeur.,"Enedis-PRO-CF_81E.pdf, fichier PDF,197.23 Ko"
146,https://www.enedis.fr/media/2132/download,Référentiel clientèle,2022-07-01T15:13:21+02:00,Ce document décrit la procédure de traitement des dysfonctionnements de comptages pour les clients BT ≤ 36 kVA en soutirage dont le point de livraison est équipé d'un compteur électrique non-communicant.,"Enedis-PRO-CF_82E.pdf, fichier PDF,175.65 Ko"
147,https://www.enedis.fr/media/2116/download,Référentiel clientèle,2022-07-01T15:13:18+02:00,Ce document décrit la procédure de traitement des fraudes sur le dispositif comptages pour les clients BT ≤ 36 kVA en soutirage dont le point de livraison est équipé d'un compteur électrique communicant géré dans les nouveaux systèmes d'information du distributeur.,"Enedis-PRO-CF_48E.pdf, fichier PDF,186.33 Ko"
148,https://www.enedis.fr/media/2117/download,Référentiel clientèle,2022-07-01T15:13:18+02:00,Ce document décrit la procédure de traitement des fraudes sur le dispositif comptages pour les clients BT ≤ 36 kVA en soutirage dont le point de livraison est équipé d'un compteur électrique non-communicant.,"Enedis-PRO-CF_49E.pdf, fichier PDF,160.22 Ko"
149,https://www.enedis.fr/media/2113/download,Référentiel clientèle,2022-07-01T15:13:17+02:00,Ce document décrit la procédure de traitement des dysfonctionnements de comptages pour les clients raccordés aux domaines de tension HTA et BT > 36 kVA.,"Enedis-PRO-CF_45E.pdf, fichier PDF,133.5 Ko"
150,https://www.enedis.fr/media/2114/download,Référentiel clientèle,2022-07-01T15:13:17+02:00,Ce document décrit la procédure de traitement des fraudes de comptages pour les clients raccordés aux domaines de tension HTA et BT > 36 kVA en soutirage.,"Enedis-PRO-CF_46E.pdf, fichier PDF,199.56 Ko"
151,https://www.enedis.fr/media/2098/download,Référentiel clientèle,2022-07-01T15:13:14+02:00,Ce document décrit la procédure nominale pour traiter la situation d’un client BT ≤ 36 kVA consommant sans fournisseur; dont le Point de Livraison est équipé d’un compteur électrique communicant et dès lors que ce dernier est géré dans les nouveaux systèmes d'information des distributeurs.,"Enedis-PRO-CF_21E.pdf, fichier PDF,101.39 Ko"
152,https://www.enedis.fr/media/2084/download,Référentiel clientèle,2022-07-01T15:13:11+02:00,Ce document décrit la procédure nominale pour traiter la situation d’un client raccordé au domaine de tension HTA ou BT > 36 kVA consommant sans fournisseur; c'est-à-dire sans avoir souscrit un contrat de fourniture d’électricité.,"Enedis-PRO-CF_091E.pdf, fichier PDF,85.89 Ko"
153,https://www.enedis.fr/media/2077/download,Référentiel clientèle,2022-07-01T15:13:09+02:00,Ce document décrit les principes retenus pour traiter la situation d’un client résidentiel ou professionnel BT ≤ 36 kVA consommant sans fournisseur. Un client résidentiel ou professionnel soutire de l’énergie sur un point de livraison sans avoir de contrat avec un fournisseur (nouveau client non déclaré; ancien client qui reste; travaux; client qui ne re-contractualise pas avec un nouveau fournisseur; …).,"Enedis-PRO-CF_05E.pdf, fichier PDF,94.81 Ko"
154,https://www.enedis.fr/media/2071/download,Document d'information,2022-07-01T15:13:08+02:00,Cette procédure décrit les modalités de communication par Enedis de données techniques; contractuelles ou de mesure (de consommation et de production) relatives à un ou plusieurs sites raccordés au réseau public de distribution géré par Enedis.,"Enedis-OPE-CF_08E.pdf, fichier PDF,3.53 Mo"
155,https://www.enedis.fr/media/1886/download,Référentiel clientèle,2022-07-01T15:12:20+02:00,Ce document décrit les informations à transmettre concernant la déclaration de mise en oeuvre d’une opération d’autoconsommation collective.,"Enedis-FOR-CF_056E.pdf, fichier PDF,108.22 Ko"
156,https://www.enedis.fr/media/3217/download,Document d'information,2022-06-15T15:03:33+02:00,[''],"Bilan_Electrique_Enedis_Analyse_Mensuelle_202205.pdf, fichier PDF,1.28 Mo"
157,https://www.enedis.fr/media/3199/download,Document d'information,2022-05-31T09:11:17+02:00,[''],"Bilan_Electrique_Enedis_Analyse_Mensuelle_202204.pdf, fichier PDF,1.24 Mo"
158,https://www.enedis.fr/media/3196/download,Document d'information,2022-05-18T14:13:40+02:00,[''],"Bilan_Electrique_Enedis_Analyse_Annuelle_2021.pdf, fichier PDF,3.5 Mo"
159,https://www.enedis.fr/media/2065/download,Documentation technique de référence,2022-04-19T15:13:07+02:00,Ce document précise les règles d’intégration de matériels pour assurer une fonction de comptage additionnel dans des enveloppes ou équipements sans bâtiment : recharge de véhicules électriques raccordée sur pied de candélabre; édicules publics; tous autres équipements installés sur le domaine public.,"Enedis-NOI-RES_79E.pdf, fichier PDF,683.55 Ko"
160,https://www.enedis.fr/media/3157/download,Document d'information,2022-04-19T11:46:11+02:00,[''],"Bilan_Electrique_Enedis_Analyse_Mensuelle_202203.pdf, fichier PDF,1.28 Mo"
161,https://www.enedis.fr/media/2559/download,Document d'information,2022-04-01T17:00:11+02:00,En adhérant en 2012 au Pacte Mondial des Nations Unies (Global Compact); Enedis confirmait son engagement à promouvoir dans ses activités les principes de la Responsabilité Sociétale d’Entreprise (RSE). Une démarche traduite dans la politique RSE 2021-2025 de l’entreprise au travers d’une ambition : être une entreprise de service public à impact positif pour la planète; pour les femmes et les hommes; et pour les territoires.,"charte-engagements-rse-fournisseurs-et-prestataires-enedis.pdf, fichier PDF,1.41 Mo"
162,https://www.enedis.fr/media/1899/download,Documentation technique de référence,2022-04-01T15:12:24+02:00,Ce document précise les conditions particulières du Contrat d’Accès au Réseau public de Distribution (CARD-I) pour une Installation de Production dont la puissance est > 36 kVA raccordée en basse tension.,"Enedis-FOR-CF_17E.pdf, fichier PDF,204.61 Ko"
163,https://www.enedis.fr/media/1896/download,Documentation technique de référence,2022-04-01T09:12:22+02:00,Ce document précise les conditions générales (techniques; juridiques et financières) permettant l'accès au Réseau Public de Distribution BT pour une Installation de Production dont la puissance est > à 36 kVA.,"Enedis-FOR-CF_14E.pdf, fichier PDF,662.42 Ko"
164,https://www.enedis.fr/media/3138/download,Document d'information,2022-03-15T09:48:42+01:00,[''],"Bilan_Electrique_Enedis_Analyse_Mensuelle_202202.pdf, fichier PDF,1.31 Mo"
165,https://www.enedis.fr/media/3080/download,Document d'information,2022-02-23T13:20:39+01:00,[''],"Bilan_Electrique_Enedis_Analyse_Mensuelle_202201.pdf, fichier PDF,1.21 Mo"
166,https://www.enedis.fr/media/3079/download,Document d'information,2022-02-22T15:05:47+01:00,[''],"Bilan_Electrique_Enedis_Analyse_Mensuelle_202112.pdf, fichier PDF,1.17 Mo"
167,https://www.enedis.fr/media/3081/download,Document d'information,2022-02-22T14:03:55+01:00,Conformément à l’article L111-62 du Code de l’énergie; le responsable de la conformité a établi son rapport annuel sur la mise en œuvre du code de bonne conduite d’Enedis pour l’année 2021.,"Rapport_2021_sur_la_mise_en_oeuvre_du_code_de_bonne_conduite_dEnedis.pdf, fichier PDF,1.88 Mo"
168,https://www.enedis.fr/media/3033/download,Document d'information,2022-02-01T09:51:05+01:00,[''],"Bilan_Electrique_Enedis_Analyse_Mensuelle_202111.pdf, fichier PDF,1.42 Mo"
169,https://www.enedis.fr/media/2083/download,Référentiel clientèle,2022-01-01T15:13:11+01:00,La présente note définit les modalités du contrôle des autorisations clients déclarées par les tiers et les fournisseurs d’électricité lors de l’utilisation des services de données offerts par le GRD.,"Enedis-PRO-CF_090E.pdf, fichier PDF,805.36 Ko"
170,https://www.enedis.fr/media/2000/download,Document d'information,2022-01-01T15:12:52+01:00,Cette note définit les modalités de calcul de la compensation due par les consommateurs à Enedis au titre des consommations sans fournisseur.,"Enedis-NOI-CF_03E.pdf, fichier PDF,85.1 Ko"
171,https://www.enedis.fr/media/3023/download,Documentation technique de référence,2021-12-10T06:52:10+01:00,Ce document présente l’impact d’une modification (par exemple dans le cadre d’une démarche de Repowering) d’une Installation de Production raccordée au Réseau Public de Distribution en HTA ou en BT sur le corpus contractuel et sur le processus de raccordement. Après avoir rappelé les grands principes qui doivent guider les démarches; il indique; en fonction des cas de figure; les évolutions contractuelles avec les contraintes à respecter ainsi que les étapes du processus opérationnel en matière d’évolution du raccordement.,"Enedis-PRO-RES_081E.pdf, fichier PDF,1.45 Mo"
172,https://www.enedis.fr/media/3017/download,Document d'information,2021-12-01T08:49:03+01:00,Enedis développe; maintient et exploite le réseau de distribution de distribution d’électricité dont elle a la responsabilité en visant le meilleur ratio coût/bénéfices pour la collectivité.,"Enedis-NOI-TEC_105E.pdf, fichier PDF,466.01 Ko"
173,https://www.enedis.fr/media/3008/download,Document d'information,2021-11-19T09:24:46+01:00,[''],"Bilan_Electrique_Enedis_Analyse_Mensuelle_202110.pdf, fichier PDF,1.4 Mo"
174,https://www.enedis.fr/media/3006/download,SéQuélec,2021-11-08T08:49:05+01:00,Ce guide présente les conditions et mise en œuvre d’une opération d’Autoconsommation. L'Autoconsommation consiste à pouvoir consommer en partie une électricité produite par soi-même; ou par un producteur à proximité. Cela répond à un souhait croissant de s’approprier une énergie issue de sources renouvelables et locales; tout en recherchant un bénéfice économique.,"Sequelec-GP-18.pdf, fichier PDF,1.71 Mo"
175,https://www.enedis.fr/media/3005/download,SéQuélec,2021-11-08T08:28:11+01:00,Ce document définit les caractéristiques et l’usage de la sortie Télé-Information Client (TIC). Il complète le Guide Pratique SéQuélec N°15 qui traite du compteur communicant Linky. La sortie TIC des compteurs installés chez les clients en puissance de raccordement jusqu’à 36 kVA (compteur Linky et CBE) est à distinguer des sorties TIC des compteurs industriels (PME-PMI; Saphir) non traités dans la présente fiche.).,"SeQuelec_Fiche_17.pdf, fichier PDF,2.41 Mo"
176,https://www.enedis.fr/media/3009/download,Document d'information,2021-10-22T09:51:59+02:00,[''],"Bilan_Electrique_Enedis_Analyse_Mensuelle_202109.pdf, fichier PDF,1.41 Mo"
177,https://www.enedis.fr/media/2990/download,Documentation technique de référence,2021-10-11T10:18:32+02:00,Ce document constitue une procédure dérogatoire de traitement des demandes de raccordement d’une installation individuelle de Consommation ou de Consommation et de Production simultanée en BT de puissance inférieure ou égale à 36 kVA au Réseau Public de Distribution concédé à Enedis quand il est maître d’ouvrage; nécessaire au fonctionnement des sites permettant la couverture de téléphonie mobile définis dans les arrêtés prévus à cet effet et dans le cadre des engagements des opérateurs pour accélérer la couverture mobile des territoires (New deal mobile) publiés sur le site de l’Arcep le 22 janvier 2018.,"Enedis-PRO-RAC_029E.pdf, fichier PDF,155.29 Ko"
178,https://www.enedis.fr/media/2989/download,Documentation technique de référence,2021-10-11T10:14:40+02:00,Ce document constitue une procédure dérogatoire de traitement des demandes de raccordement d’installations de Consommation individuelle ou collective en BT de puissance supérieure à 36 kVA et en HTA; au Réseau Public de Distribution concédé à Enedis quand il est maître d’ouvrage; nécessaire au fonctionnement des Infrastructures de Recharge de Véhicules Electriques sur les aires de services du réseau routier national et du réseau autoroutier dans le cadre du plan dévoilé en février 2021 par le Ministre délégué auprès de la Ministre de la Transition écologique; chargé des Transports.,"Enedis-PRO-RAC_028E.pdf, fichier PDF,190.63 Ko"
179,https://www.enedis.fr/media/2975/download,Document d'information,2021-09-24T15:21:35+02:00,[''],"Bilan_Electrique_Enedis_Analyse_Mensuelle_202108.pdf, fichier PDF,1.36 Mo"
180,https://www.enedis.fr/media/2969/download,Document d'information,2021-09-09T07:37:21+02:00,[''],"Bilan_Electrique_Enedis_Analyse_Mensuelle_202107.pdf, fichier PDF,1.37 Mo"
181,https://www.enedis.fr/media/2392/download,Référentiel clientèle,2021-09-03T14:13:59+02:00,Ce document rappelle le cadre réglementaire et contractuel de la transmission des données clients nécessaires aux activités du distributeur. Il concerne l’intégralité des sites gérés par le GRD et l’ensemble des typologies de clients.,"Enedis-PRO-CF_096E.pdf, fichier PDF,966.15 Ko"
182,https://www.enedis.fr/media/2963/download,Document d'information,2021-08-31T14:40:47+02:00,[''],"Bilan_Electrique_Enedis_Analyse_Mensuelle_202106.pdf, fichier PDF,1.41 Mo"
183,https://www.enedis.fr/media/2962/download,Document d'information,2021-08-25T15:39:20+02:00,Results of 2021 Enedis local flexibilities call for tenders,"results-local-flexibilities-services-call-for-tenders, fichier PDF,858.88 Ko"
184,https://www.enedis.fr/media/2961/download,Document d'information,2021-08-25T15:27:12+02:00,Présentation des résultats des appels d'offres 2021 de flexibilité d'Enedis,"resultats-ao-flexibilites-locales.pdf, fichier PDF,898.8 Ko"
185,https://www.enedis.fr/media/2005/download,Référentiel clientèle,2021-08-01T15:12:53+02:00,Les indicateurs de suivi de la performance des processus d’accès au Réseau Public de Distribution font l’objet d’une publication pour l’ensemble des Fournisseurs; en Comité Spécialisé Fournisseurs du CURDE.,"Enedis-NOI-CF_09E.pdf, fichier PDF,1.34 Mo"
186,https://www.enedis.fr/media/2957/download,Référentiel clientèle,2021-08-01T09:55:17+02:00,Ce document précise les consignes relatives à l'énergie réactive pour les installations de Production dont la puissance est > 36 kVA raccordée en basse tension.,"Enedis-NOI-CF_113E.pdf, fichier PDF,140.93 Ko"
187,https://www.enedis.fr/media/2943/download,SéQuélec,2021-07-01T15:49:48+02:00,Ce document présente les matériels utilisables en travaux neufs et sur ouvrages existants avec leurs références pour faciliter la recherche sur le site Enedis dans la liste des matériels apte à l’exploitation (CAMAE).,"Sequelec-GM-05.pdf, fichier PDF,1.27 Mo"
188,https://www.enedis.fr/media/2238/download,SéQuélec,2021-07-01T15:13:47+02:00,Ce guide présente les techniques et matériels à utiliser pour la réalisation des branchements individuels à puissance surveillée (puissance supérieure à 36 kVA et inférieure ou égale à 250 kVA). Il ne traite pas des branchements réalisés dans le cadre d'un raccordement collectif.,"SeQuelec_Guide_4.pdf, fichier PDF,2.34 Mo"
189,https://www.enedis.fr/media/2239/download,SéQuélec,2021-07-01T15:13:47+02:00,Ce guide présente les techniques et matériels à utiliser pour la réalisation des branchements individuels souterrains et aéro-souterrains à puissance limitée (puissance inférieure ou égale à 36 kVA). Les branchements aériens ne sont pas traités.,"SeQuelec_Guide_5.pdf, fichier PDF,1.65 Mo"
190,https://www.enedis.fr/media/2231/download,SéQuélec,2021-07-01T15:13:45+02:00,Une installation Basse Tension peut être l’objet d’une part de surtensions d’origine atmosphérique que le réseau de distribution d’électricité achemine (voir illustration ci-contre); et d’autre part de surtensions de manoeuvres internes ou externes à l’installation. Pour se prémunir contre les effets de telles surtensions; des protections spécifiques peuvent être envisagées.,"SeQuelec_Fiche_5.pdf, fichier PDF,412.61 Ko"
191,https://www.enedis.fr/media/2223/download,SéQuélec,2021-07-01T15:13:44+02:00,Depuis le 01/04/2011; Enedis installe sur son réseau une nouvelle gamme de panneaux de contrôle.,"SeQuelec_Fiche_15.pdf, fichier PDF,912.12 Ko"
192,https://www.enedis.fr/media/2224/download,SéQuélec,2021-07-01T15:13:44+02:00,Ce document définit les conditions de réalisation du téléreport EURIDIS par liaison filaire et d'indiquer des méthodes et moyens d'en contrôler le bon fonctionnement avant la mise en service de tout branchement.,"SeQuelec_Fiche_16.pdf, fichier PDF,767.36 Ko"
193,https://www.enedis.fr/media/2225/download,SéQuélec,2021-07-01T15:13:44+02:00,Conformément à la norme NF C 14-100 et ses amendements A1 à A3; la mise en œuvre du panneau de contrôle doit répondre aux règles décrites dans la présente fiche.,"Sequelec_Fiche_19.pdf, fichier PDF,1.65 Mo"
194,https://www.enedis.fr/media/2205/download,SéQuélec,2021-07-01T15:13:40+02:00,Le présent document ne se substitue pas aux normes et règles en vigueur. Il n’a pas vocation à traiter de la mise en œuvre de la réglementation « anti endommagement » (DT-DICT) qu'il convient pourtant de respecter pour se prémunir notamment du risque électrique autre que celui du réseau ERDF.,"Sequelec-GP-14.pdf, fichier PDF,925.57 Ko"
195,https://www.enedis.fr/media/2199/download,SéQuélec,2021-07-01T15:13:38+02:00,Les articles D342-18 à D342-21 du code de l’énergie et les articles 4 et 5 du décret n°072-1120 du 14 décembre 1972; sont relatifs au contrôle et à l'attestation de la conformité des installations électriques définitives (hors chantiers) aux règlements et normes de sécurité en vigueur. L'article 23 du décret n° 2017-26 du 12 janvier 2017 modifié complète ce dispositif pour les IRVE (IRVE = Infrastructure de recharge pour véhicules électriques telle que définie à l'article 2 du décret du 12 janvier 2017).,"SeQuelec_Fiche_7.pdf, fichier PDF,646.62 Ko"
196,https://www.enedis.fr/media/2925/download,Document d'information,2021-07-01T14:33:48+02:00,[''],"Bilan_Electrique_Enedis_Analyse_Mensuelle_202105.pdf, fichier PDF,1.46 Mo"
197,https://www.enedis.fr/media/2237/download,SéQuélec,2021-06-11T15:13:47+02:00,Ce guide présente les techniques et matériels à utiliser pour la conception et la réalisation des réseaux et des branchements individuels à puissance limitée dans les lotissements en conformité avec le référentiel Enedis.,"SeQuelec_Guide_3.pdf, fichier PDF,2.29 Mo"
